ann_date,change_date,code,flow_share,total_share
20220422,20211231,sh688280,99620000,590220000
20220826,20220630,sh688281,21644810.000000004,93333340
20220530,20220606,sh688281,21601270,93333340
20220304,20220307,sh688281,15417929.999999998,66666670
20220823,20220630,sh688282,19981830,88000000
20220317,20220318,sh688282,19653830,88000000
,,sh688282,,
20220823,20220630,sh688283,17805630,84000000
20220214,20220215,sh688283,17531330,84000000
20220420,20211231,sh688283,0,63000000
20220826,20220630,sh688285,75280000,376290000
20220413,20220420,sh688285,75280000,376289910
20220323,20211231,sh688285,72070000,376290000
20220803,20220810,sh688286,35464240,53429799.99999999
20220826,20220630,sh688286,34968570,53429799.99999999
20220608,20220615,sh688286,34825970,53429799.99999999
20220729,20220804,sh688287,146055000,308763000
20220826,20220630,sh688287,112350000,237510000
20220524,20220525,sh688287,112350000,237510000
20220830,20220630,sh688288,52920000,100340000
20220428,20211231,sh688288,52920000,100340000
20211030,20211108,sh688288,52920230,100343920
20220830,20220630,sh688289,348988110,588459800
20220526,20220601,sh688289,349223660,588459800
20220419,20211231,sh688289,238353960,400000000
20220816,20220630,sh688290,16770000,82400000
20220428,20220429,sh688290,16766320,82400000
,,sh688290,,
,,sh688291,,
,,sh688292,,
,,sh688293,,
20220818,20220630,sh688295,68840000,900000000
20220401,20220406,sh688295,68844060,900000000
,,sh688295,,
20220826,20220630,sh688296,25607579.999999996,107393160
20220119,20220127,sh688296,26848280,107393160
20220414,20211231,sh688296,25754440,107393160
20220628,20220629,sh688297,121794230,675000000
,,sh688297,,
20220610,20220616,sh688298,86418529.99999999,168000000
20220121,20220207,sh688298,61727520.00000001,120000000
20220428,20211231,sh688298,60227520.00000001,120000000
20221029,20221107,sh688299,285177560,285177560
20220826,20220630,sh688299,228160000,285180000
20220426,20211231,sh688299,228160000,285180000
20221102,20221108,sh688300,77275430,124661430
20220826,20220630,sh688300,53290000,85970000
20220331,20211231,sh688300,53293400,85973400
20220909,20220919,sh688301,41021740,72547830
20220829,20220630,sh688301,40740740,72547830
20220317,20211231,sh688301,40637940,72547830
20220830,20220630,sh688302,22630000,99020000
20220411,20220412,sh688302,22633649.999999996,99015600
,,sh688302,,
20220722,20220720,sh688303,219298800,2137396220
20220804,20220630,sh688303,219240000,2137400000
20220114,20220124,sh688303,215649700,1925000000
20220701,20220711,sh688305,49586000,90720000
20220824,20220630,sh688305,19280000,90720000
20211230,20220110,sh688305,19278000,90720000
20220826,20220630,sh688306,27018Íò¹É,122828Íò¹É
20220321,20220322,sh688306,270180130,1228282800
,,sh688306,,
20220810,20220630,sh688308,65167900,100000000
20220330,20211231,sh688308,64930700,100000000
20211202,20211210,sh688308,64748000,100000000
20220820,20220630,sh688309,43960000,80010000
20220427,20211231,sh688309,43960000,80010000
20210706,20210714,sh688309,43959510,80010730
20221105,20221109,sh688310,38131220,83901220
20220830,20220630,sh688310,37830000,83600000
20220426,20211231,sh688310,37830000,83600000
20220827,20220630,sh688311,66197380,115048000
20220603,20220601,sh688311,66184979.99999999,115048000
20220423,20211231,sh688311,66193880,114670000
20220824,20220630,sh688312,68740000,144090000
20220528,20220608,sh688312,68739900,144091820
20220419,20211231,sh688312,66950000,144090000
20220820,20220630,sh688313,322430000,458800000
20220423,20211231,sh688313,322430000,458800000
20210731,20210812,sh688313,322431490,458802330
20220510,20220518,sh688314,25658260,58027980
20220325,20211231,sh688314,12511700,58027980
20211109,20211118,sh688314,12408500,58027980
20220402,20220413,sh688315,109852620,400200000
20220413,20211231,sh688315,36125100,400200000
20210928,20211013,sh688315,35028000,400200000
20220309,20220316,sh688316,35006710,47462180
20220428,20211231,sh688316,1140Íò¹É,4746Íò¹É
20210909,20210916,sh688316,11400000,47462180
20220111,20220118,sh688317,122760410,194704350
20220422,20211231,sh688317,43226719.99999999,194704350
20210709,20210719,sh688317,46305220,194704350
20220614,20220620,sh688318,28816710,93338000
20220420,20220427,sh688318,20583359.999999996,66670000
20220419,20211231,sh688318,20020000,66670000
20220531,20220608,sh688319,286054950,405265000
20220428,20211231,sh688319,34450500,405265000
20211130,20211208,sh688319,38910700,405265000
20220826,20220630,sh688320,31395120,151013670
20220427,20220428,sh688320,30908020,151013670
,,sh688320,,
20220823,20220630,sh688321,253090000,410720000
20220330,20211231,sh688321,253090000,410720000
20210804,20210812,sh688321,253092820,410720500
20220830,20220630,sh688322,0,360000000
,,sh688322,,
20220421,20220428,sh688323,95483880.00000001,180000000
20220330,20211231,sh688323,38250000,180000000
20211021,20211028,sh688323,38250000,180000000
20220825,20220630,sh688325,1838Íò¹É,8000Íò¹É
20220421,20220422,sh688325,18381660,80000000
,,sh688325,,
20220830,20220630,sh688327,80254590,740670560
20220526,20220527,sh688327,74364490,740670560
,,sh688327,,
20220322,20220329,sh688329,44989000,77200000
20210917,20210929,sh688329,16907600,77200000
20210819,20210630,sh688329,16206830,77200000
20220826,20220630,sh688330,56736770,100000000
20220407,20220415,sh688330,56636070,100000000
20220412,20211231,sh688330,45291380,100000000
20220831,20220630,sh688331,231455890,544263000
20220330,20220331,sh688331,230889290,544263000
,,sh688331,,
20220827,20220630,sh688332,0,90000000
,,sh688332,,
20220716,20220722,sh688333,80791250,80791250
20220830,20220630,sh688333,46180000,80790000
20220413,20211231,sh688333,46177000,80791250
20220810,20220817,sh688335,49456890,72521510
20220818,20220630,sh688335,48733770.00000001,72521510
20220210,20220217,sh688335,48889870,72521510
20220825,20220630,sh688336,90198940,616785790
20220618,20220627,sh688336,90428540,616785790
20220608,20220606,sh688336,71221980,616785790
20220808,20220630,sh688337,25360000,121310000
20220407,20220408,sh688337,25362130.000000004,121309550
,,sh688337,,
20220825,20220630,sh688338,48170000,81650000
20220121,20220207,sh688338,48173200,81648000
20220422,20211231,sh688338,28122170,81648000
20220830,20220630,sh688339,8033Íò¹É,9989Íò¹É
20220527,20220602,sh688339,80333880,99891389.99999999
20220409,20220418,sh688339,57381340,71350990
20220602,20220613,sh688345,24946200,100000000
20220420,20211231,sh688345,22198600,100000000
20211204,20211213,sh688345,23824800,100000000
20220607,20220608,sh688348,18238550,80000000
,,sh688348,,
20220831,20220630,sh688349,134756280,1176785720
20220621,20220622,sh688349,130875480,1176785720
,,sh688349,,
20220121,20220128,sh688350,61464290,122150000
20220315,20211231,sh688350,26247600.000000004,122150000
20210720,20210728,sh688350,26315400,122150000
,,sh688351,,
20220831,20220630,sh688353,0,82000000
,,sh688353,,
20220827,20220630,sh688355,34667480,123077690
20220430,20220512,sh688355,35046380,123077690
20220429,20211231,sh688355,26742100,123077690
20220630,20220705,sh688356,35411440,60288000
20220826,20220630,sh688356,35410000,60290000
20220329,20211231,sh688356,35240000,60000000
20221012,20221017,sh688357,34881800,59231800
20220926,20221010,sh688357,34878890,59228890
20220805,20220630,sh688357,3364Íò¹É,5923Íò¹É
20220630,20220707,sh688358,28000000,112000000
20220820,20220630,sh688358,20000000,80000000
20220419,20211231,sh688358,20000000,80000000
20220514,20220523,sh688359,48327180,92180000
20220422,20211231,sh688359,22145560,92180000
20211112,20211122,sh688359,23046360,92180000
20220525,20220602,sh688360,42199620.00000001,85676600
20220418,20211231,sh688360,41578670,85676600
20210820,20210630,sh688360,41509670,85676600
,,sh688362,,
20220830,20220630,sh688363,95910000,481090000
20220329,20220331,sh688363,95914110,481085280
20220311,20211231,sh688363,94830000,480000000
20220420,20220429,sh688365,170312720,401000000
20220408,20211231,sh688365,169406020,401000000
20210825,20210630,sh688365,169099820,401000000
20220708,20220707,sh688366,93059000,174130000
20220827,20220630,sh688366,56730000,175820000
20220329,20211231,sh688366,56730000,175820000
20220620,20220628,sh688367,64639990,86753000
20220427,20211231,sh688367,21165700,86753000
20211218,20211228,sh688367,21690000,86753000
20220830,20220630,sh688368,17150000,62900000
20220512,20220516,sh688368,17153780,62903780
20220224,20211231,sh688368,16280000,62030000
20220825,20220630,sh688369,59460000,77270000
20220609,20220613,sh688369,59457680,77267680
20220413,20211231,sh688369,59180000,76990000
,,sh688370,,
,,sh688371,,
,,sh688372,,
,,sh688373,,
20220831,20220630,sh688375,0,360000000
,,sh688375,,
,,sh688376,,
20220826,20220630,sh688377,105540000,194670000
20220422,20211231,sh688377,105536890,194667000
20211129,20211125,sh688377,108670000,194670000
20220825,20220630,sh688378,66010620,102661220
20220615,20220622,sh688378,65867680,102661220
20220602,20220607,sh688378,47048340,73329440
20220825,20220630,sh688379,40070000,88000000
20220426,20211231,sh688379,40070000,88000000
20210812,20210819,sh688379,44770000,88000000
20220825,20220630,sh688380,0,337360000
,,sh688380,,
,,sh688381,,
,,sh688382,,
20220421,20220428,sh688383,28812550,102133600
20220426,20211231,sh688383,24483920,102133600
20211020,20211028,sh688383,24449920.000000004,102133600
20220816,20220630,sh688385,370921400,814502000
20220122,20220207,sh688385,370595899.99999994,814502000
20220321,20211231,sh688385,366335029.99999994,814502000
20220830,20220630,sh688386,47170000,70000000
20220331,20211231,sh688386,47169489.99999999,70000000
20211011,20211018,sh688386,46720690.00000001,70000000
20220923,20220926,sh688387,562600740,3418750000
,,sh688387,,
20221012,20220930,sh688388,234198070,234198070
20220716,20220722,sh688388,234196490,234196490
20220817,20220630,sh688388,170870000,234200000
20220820,20220630,sh688389,157210000,422200000
20220416,20211231,sh688389,157210000,422200000
20211029,20211105,sh688389,157213720,422200000
20220830,20220630,sh688390,80679560,123200000
20220614,20220621,sh688390,80339600,123200000
20220426,20211231,sh688390,57385430,88000000
,,sh688391,,
,,sh688392,,
20220826,20220630,sh688393,59400000,93340000
20220402,20211231,sh688393,59400000,93340000
20210813,20210820,sh688393,59404600,93340000
20220421,20220429,sh688395,38741220,86000000
20220421,20211231,sh688395,19007700,86000000
20211021,20211029,sh688395,18410000,86000000
20220219,20220228,sh688396,441109720,1320091859.9999998
20220423,20211231,sh688396,433300000,1320090000
20211016,20211027,sh688396,433297220,1320091859.9999998
20220128,20220211,sh688398,36700000,80000000
20220413,20211231,sh688398,35980000,80000000
20210819,20210630,sh688398,36147300,80000000
20220831,20220630,sh688399,35160000,58620000
20220415,20211231,sh688399,35160000,58620000
20211127,20211206,sh688399,34474800,58620000
20220705,20220706,sh688400,83306209.99999999,450000000
20220826,20220630,sh688400,0,360000000
,,sh688400,,
,,sh688401,,
,,sh688403,,
20220831,20220630,sh688408,71690000,135720000
20220428,20211231,sh688408,71690000,135720000
20210820,20210830,sh688408,71685600,135715480
,,sh688409,,
,,sh688416,,
20220820,20220630,sh688418,13019Íò¹É,19361Íò¹É
20220429,20211231,sh688418,13019Íò¹É,19361Íò¹É
20210714,20210722,sh688418,130187040,193610000
,,sh688419,,
20220614,20220622,sh688425,1468386800,5333497000
20220331,20211231,sh688425,1117676000,5333497000
20211214,20211222,sh688425,1092403000,5333497000
,,sh688426,,
,,sh688428,,
,,sh688432,,
,,sh688439,,
,,sh688448,,
,,sh688455,,
20220310,20220317,sh688456,62908750,103660000
20220422,20211231,sh688456,28500000,103660000
20210910,20210917,sh688456,28500000,103660000
,,sh688459,,
20220428,20220509,sh688466,46135000,102760000
20220428,20211231,sh688466,45383100.00000001,102760000
20211116,20211122,sh688466,45284900,102760000
20220331,20220411,sh688468,274925390,401000000
20220428,20211231,sh688468,36825400,401000000
20210927,20211011,sh688468,35952300,401000000
,,sh688480,,
20220826,20220630,sh688488,213176240,420000000
20220415,20211231,sh688488,215399140,420000000
20210713,20210720,sh688488,214955040,420000000
20220824,20220630,sh688499,34690000,88000000
20211224,20220104,sh688499,18770400,88000000
20220408,20211231,sh688499,19040000,88000000
20220817,20220630,sh688500,41617840,74274510
20220430,20211231,sh688500,42424740,74274510
20210706,20210716,sh688500,42045640,74274510
20220823,20220630,sh688501,22490000,94670000
20220110,20220117,sh688501,22486500,94670000
20220322,20211231,sh688501,21510000,94670000
20220611,20220620,sh688505,594642100,1029000000
20220608,20220607,sh688505,589842100,1029000000
20220527,20220519,sh688505,263840000,1043000000
20220715,20220722,sh688508,69107500,113158500
20220830,20220630,sh688508,67813100,113158500
20220624,20220628,sh688508,69004500,113158500
20220427,20211231,sh688510,159608570,258382610
20211208,20211216,sh688510,159608570,258382610
20210824,20210630,sh688510,51680000,258382610
20220831,20220630,sh688511,17160300,80000000
20220122,20220207,sh688511,17000000,80000000
20220328,20211231,sh688511,16280000,80000000
20220728,20220630,sh688513,59626899.99999999,120090000
20220329,20211231,sh688513,60790000,120090000
20210826,20210902,sh688513,60688300,120090000
20221104,20221108,sh688516,52045900,106521760
20220903,20220901,sh688516,51898750,106374610
20220810,20220630,sh688516,51900000,98670000
20220610,20220620,sh688517,80981240,136109180
20220416,20211231,sh688517,33091529.999999996,136109180
20211210,20211220,sh688517,34018930,136109180
20220830,20220630,sh688518,24978Íò¹É,29920Íò¹É
20220615,20220622,sh688518,249777490,299200000
20220419,20211231,sh688518,249751290,299200000
20220810,20220818,sh688519,91558110,234400000
20220805,20220630,sh688519,89717620,234400000
20220129,20220218,sh688519,89717620,234400000
20220824,20220630,sh688520,91430000,435340000
20220615,20220622,sh688520,91428150,435335710.00000006
20220319,20220328,sh688520,90504150.00000001,435335710.00000006
20220727,20220725,sh688521,208200000,497750000
20220702,20220711,sh688521,206085930,495887149.99999994
20220808,20220630,sh688521,204273340,495887149.99999994
20220927,20220930,sh688526,120051970,465133200
20220914,20220922,sh688526,124198690,465133200
20220830,20220630,sh688526,119998690,465133200
20220805,20220630,sh688528,49830000,168000000
20220428,20211231,sh688528,49830000,168000000
20210624,20210701,sh688528,49827000,168000000
20221103,20221111,sh688529,41024390,128000000
20221103,20221109,sh688529,39024390,128000000
20221021,20221028,sh688529,37424390,128000000
20220412,20220419,sh688533,39813400,160000000
20220428,20211231,sh688533,35813400,160000000
20211012,20211019,sh688533,34505600,160000000
20221018,20221020,sh688536,65038010.00000001,119610710
20220922,20220927,sh688536,64978720,119551410
20220914,20220921,sh688536,64080000,119550000
20220520,20220530,sh688538,5698606840,13889633189.999998
20220409,20220407,sh688538,2279227460,13889633189.999998
20220428,20211231,sh688538,2279230000,13809440000
20220816,20220630,sh688550,72108120,98075380
20220613,20220617,sh688550,72171000,98075380
20220322,20220322,sh688550,51390000,70180000
20220713,20220720,sh688551,52721580,80241110
20220829,20220630,sh688551,52235170,80000000
20220303,20220310,sh688551,52480469.99999999,80000000
